Date,Model,Count
19-Aug-16,M53,19
19-Aug-16,M62,4
19-Aug-16,M97,2
19-Aug-16,M23,1131
19-Aug-16,M24,770
19-Aug-16,M51,10
19-Aug-16,M70,1
19-Aug-16,M79,96
19-Aug-16,M74,1
19-Aug-16,M32,41
19-Aug-16,M21,33
19-Aug-16,M93,12
19-Aug-16,M41,97
19-Aug-16,M100,32
19-Aug-16,M59,1
19-Aug-16,M56,3
19-Aug-16,M57,3
19-Aug-16,M15,32
19-Aug-16,M96,39
19-Aug-16,M77,137
19-Aug-16,M19,378
19-Aug-16,M64,29
19-Aug-16,M107,6
19-Aug-16,M102,2
19-Aug-16,M108,10
19-Aug-16,M123,20
19-Aug-16,M68,1
19-Aug-16,M81,2
19-Aug-16,M82,65
19-Aug-16,M49,1
19-Aug-16,M92,2
19-Aug-16,M117,8
19-Aug-16,M63,4
19-Aug-16,M35,1
19-Aug-16,M109,11
19-Aug-16,M71,7
19-Aug-16,M94,3
19-Aug-16,M89,5
19-Aug-16,M61,2
19-Aug-16,M115,1
19-Aug-16,M116,4
19-Aug-16,M90,37
19-Aug-16,M4,382
19-Aug-16,M118,1
19-Aug-16,M75,6
19-Aug-16,M36,1
19-Aug-16,M87,7
19-Aug-16,M48,8
19-Aug-16,M13,19
19-Aug-16,M5,27
19-Aug-16,M73,49
19-Aug-16,M22,396
19-Aug-16,M11,166
19-Aug-16,M121,3
19-Aug-16,M16,261
19-Aug-16,M122,1
19-Aug-16,M66,82
19-Aug-16,M8,176
19-Aug-16,M37,3
19-Aug-16,M105,2
19-Aug-16,M91,15
19-Aug-16,M119,1
19-Aug-16,M52,2
19-Aug-16,M6,114
19-Aug-16,M9,11
19-Aug-16,M120,1
19-Aug-16,M10,49
19-Aug-16,M60,1
19-Aug-16,M72,18
19-Aug-16,M80,1
19-Aug-16,M31,29
19-Aug-16,M7,13
19-Aug-16,M1,1
19-Aug-16,M17,45
19-Aug-16,M45,2
19-Aug-16,M69,3
19-Aug-16,M78,106
19-Aug-16,M65,30
19-Aug-16,M28,38
19-Aug-16,M67,80
19-Aug-16,M50,1
19-Aug-16,M2,6
19-Aug-16,M18,3488
19-Aug-16,M30,3
19-Aug-16,M40,52
19-Aug-16,M39,11
19-Aug-16,M27,2
19-Aug-16,M112,13
19-Aug-16,M76,3
19-Aug-16,M85,1
19-Aug-16,M88,1
19-Aug-16,M20,460
19-Aug-16,M25,960
18-Aug-16,M26,1
18-Aug-16,M43,1
18-Aug-16,M67,116
18-Aug-16,M123,30
18-Aug-16,M48,8
18-Aug-16,M78,103
18-Aug-16,M25,825
18-Aug-16,M22,600
18-Aug-16,M121,6
18-Aug-16,M39,14
18-Aug-16,M116,6
18-Aug-16,M13,15
18-Aug-16,M115,4
18-Aug-16,M20,510
18-Aug-16,M2,5
18-Aug-16,M21,44
18-Aug-16,M10,60
18-Aug-16,M7,4
18-Aug-16,M91,13
18-Aug-16,M126,4
18-Aug-16,M68,2
18-Aug-16,M77,156
18-Aug-16,M50,2
18-Aug-16,M87,2
18-Aug-16,M18,3896
18-Aug-16,M17,46
18-Aug-16,M9,11
18-Aug-16,M105,2
18-Aug-16,M65,25
18-Aug-16,M95,2
18-Aug-16,M52,2
18-Aug-16,M28,45
18-Aug-16,M120,2
18-Aug-16,M16,300
18-Aug-16,M62,8
18-Aug-16,M117,8
18-Aug-16,M75,3
18-Aug-16,M38,1
18-Aug-16,M6,125
18-Aug-16,M109,9
18-Aug-16,M44,1
18-Aug-16,M60,2
18-Aug-16,M36,3
18-Aug-16,M100,48
18-Aug-16,M40,49
18-Aug-16,M11,162
18-Aug-16,M104,1
18-Aug-16,M82,55
18-Aug-16,M41,98
18-Aug-16,M23,1326
18-Aug-16,M97,1
18-Aug-16,M4,453
18-Aug-16,M27,2
18-Aug-16,M64,51
18-Aug-16,M70,3
18-Aug-16,M8,242
18-Aug-16,M61,2
18-Aug-16,M19,297
18-Aug-16,M93,6
18-Aug-16,M79,102
18-Aug-16,M32,41
18-Aug-16,M107,8
18-Aug-16,M81,1
18-Aug-16,M5,28
18-Aug-16,M24,896
18-Aug-16,M90,45
18-Aug-16,M15,27
18-Aug-16,M71,7
18-Aug-16,M66,93
18-Aug-16,M31,39
18-Aug-16,M94,4
18-Aug-16,M69,1
18-Aug-16,M73,71
18-Aug-16,M45,2
18-Aug-16,M119,1
18-Aug-16,M76,7
18-Aug-16,M30,6
18-Aug-16,M85,2
18-Aug-16,M57,5
18-Aug-16,M89,7
18-Aug-16,M53,15
18-Aug-16,M51,11
18-Aug-16,M88,1
18-Aug-16,M63,2
18-Aug-16,M1,1
18-Aug-16,M112,21
18-Aug-16,M72,31
18-Aug-16,M108,9
18-Aug-16,M96,48
17-Aug-16,M91,12
17-Aug-16,M97,3
17-Aug-16,M8,216
17-Aug-16,M72,26
17-Aug-16,M45,3
17-Aug-16,M121,2
17-Aug-16,M112,29
17-Aug-16,M111,1
17-Aug-16,M32,46
17-Aug-16,M108,5
17-Aug-16,M87,3
17-Aug-16,M36,2
17-Aug-16,M20,450
17-Aug-16,M76,10
17-Aug-16,M81,1
17-Aug-16,M41,87
17-Aug-16,M62,10
17-Aug-16,M61,2
17-Aug-16,M90,26
17-Aug-16,M85,3
17-Aug-16,M66,80
17-Aug-16,M63,3
17-Aug-16,M49,1
17-Aug-16,M118,1
17-Aug-16,M99,1
17-Aug-16,M95,5
17-Aug-16,M107,6
17-Aug-16,M43,2
17-Aug-16,M56,1
17-Aug-16,M79,76
17-Aug-16,M105,3
17-Aug-16,M94,5
17-Aug-16,M40,53
17-Aug-16,M9,16
17-Aug-16,M69,1
17-Aug-16,M27,1
17-Aug-16,M18,3552
17-Aug-16,M28,37
17-Aug-16,M71,6
17-Aug-16,M120,1
17-Aug-16,M119,2
17-Aug-16,M82,63
17-Aug-16,M60,1
17-Aug-16,M30,2
17-Aug-16,M88,1
17-Aug-16,M122,2
17-Aug-16,M25,1020
17-Aug-16,M110,1
17-Aug-16,M67,96
17-Aug-16,M10,54
17-Aug-16,M26,1
17-Aug-16,M24,812
17-Aug-16,M22,420
17-Aug-16,M109,14
17-Aug-16,M126,2
17-Aug-16,M96,27
17-Aug-16,M64,33
17-Aug-16,M86,1
17-Aug-16,M2,8
17-Aug-16,M17,50
17-Aug-16,M68,2
17-Aug-16,M78,26
17-Aug-16,M48,9
17-Aug-16,M59,1
17-Aug-16,M77,167
17-Aug-16,M75,6
17-Aug-16,M89,3
17-Aug-16,M1,1
17-Aug-16,M13,19
17-Aug-16,M7,3
17-Aug-16,M19,333
17-Aug-16,M100,45
17-Aug-16,M16,292
17-Aug-16,M6,112
17-Aug-16,M127,1
17-Aug-16,M39,6
17-Aug-16,M4,409
17-Aug-16,M51,7
17-Aug-16,M123,18
17-Aug-16,M117,19
17-Aug-16,M73,54
17-Aug-16,M52,4
17-Aug-16,M5,31
17-Aug-16,M15,27
17-Aug-16,M21,11
17-Aug-16,M53,12
17-Aug-16,M11,140
17-Aug-16,M44,1
17-Aug-16,M65,33
17-Aug-16,M116,2
17-Aug-16,M93,12
17-Aug-16,M31,33
17-Aug-16,M115,1
17-Aug-16,M23,1586
16-Aug-16,M9,17
16-Aug-16,M2,4
16-Aug-16,M48,9
16-Aug-16,M124,1
16-Aug-16,M13,18
16-Aug-16,M73,48
16-Aug-16,M65,35
16-Aug-16,M92,1
16-Aug-16,M82,46
16-Aug-16,M1,1
16-Aug-16,M28,42
16-Aug-16,M105,1
16-Aug-16,M75,1
16-Aug-16,M52,1
16-Aug-16,M25,855
16-Aug-16,M6,128
16-Aug-16,M7,8
16-Aug-16,M20,420
16-Aug-16,M98,1
16-Aug-16,M93,11
16-Aug-16,M108,6
16-Aug-16,M51,13
16-Aug-16,M62,13
16-Aug-16,M16,275
16-Aug-16,M123,30
16-Aug-16,M53,6
16-Aug-16,M37,1
16-Aug-16,M116,3
16-Aug-16,M44,1
16-Aug-16,M22,444
16-Aug-16,M68,4
16-Aug-16,M95,4
16-Aug-16,M17,41
16-Aug-16,M78,1
16-Aug-16,M63,3
16-Aug-16,M77,173
16-Aug-16,M40,53
16-Aug-16,M126,1
16-Aug-16,M94,3
16-Aug-16,M66,88
16-Aug-16,M67,96
16-Aug-16,M109,11
16-Aug-16,M86,3
16-Aug-16,M89,6
16-Aug-16,M24,672
16-Aug-16,M121,5
16-Aug-16,M31,32
16-Aug-16,M19,243
16-Aug-16,M90,40
16-Aug-16,M50,1
16-Aug-16,M10,56
16-Aug-16,M100,44
16-Aug-16,M96,26
16-Aug-16,M11,156
16-Aug-16,M15,25
16-Aug-16,M39,4
16-Aug-16,M87,3
16-Aug-16,M107,10
16-Aug-16,M76,8
16-Aug-16,M60,2
16-Aug-16,M120,1
16-Aug-16,M4,451
16-Aug-16,M64,32
16-Aug-16,M117,11
16-Aug-16,M115,2
16-Aug-16,M41,81
16-Aug-16,M85,1
16-Aug-16,M97,1
16-Aug-16,M18,3816
16-Aug-16,M72,24
16-Aug-16,M57,6
16-Aug-16,M5,25
16-Aug-16,M61,2
16-Aug-16,M127,3
16-Aug-16,M30,6
16-Aug-16,M79,85
16-Aug-16,M23,1313
16-Aug-16,M8,194
16-Aug-16,M32,29
16-Aug-16,M56,1
16-Aug-16,M112,29
16-Aug-16,M21,44
16-Aug-16,M99,2
16-Aug-16,M91,14
16-Aug-16,M27,1
16-Aug-16,M45,5
15-Aug-16,M79,107
15-Aug-16,M56,2
15-Aug-16,M4,471
15-Aug-16,M91,20
15-Aug-16,M5,25
15-Aug-16,M121,2
15-Aug-16,M41,85
15-Aug-16,M71,8
15-Aug-16,M70,1
15-Aug-16,M69,1
15-Aug-16,M108,6
15-Aug-16,M95,1
15-Aug-16,M122,3
15-Aug-16,M26,2
15-Aug-16,M97,2
15-Aug-16,M32,35
15-Aug-16,M66,78
15-Aug-16,M9,13
15-Aug-16,M76,4
15-Aug-16,M36,3
15-Aug-16,M18,4296
15-Aug-16,M31,43
15-Aug-16,M116,5
15-Aug-16,M20,450
15-Aug-16,M86,3
15-Aug-16,M72,22
15-Aug-16,M90,41
15-Aug-16,M15,31
15-Aug-16,M62,14
15-Aug-16,M119,3
15-Aug-16,M112,29
15-Aug-16,M23,1677
15-Aug-16,M48,12
15-Aug-16,M51,11
15-Aug-16,M61,2
15-Aug-16,M107,10
15-Aug-16,M65,51
15-Aug-16,M117,11
15-Aug-16,M45,6
15-Aug-16,M82,59
15-Aug-16,M35,2
15-Aug-16,M87,4
15-Aug-16,M22,396
15-Aug-16,M25,885
15-Aug-16,M30,7
15-Aug-16,M8,220
15-Aug-16,M93,6
15-Aug-16,M100,45
15-Aug-16,M98,1
15-Aug-16,M77,201
15-Aug-16,M16,333
15-Aug-16,M50,1
15-Aug-16,M85,3
15-Aug-16,M57,5
15-Aug-16,M68,4
15-Aug-16,M10,53
15-Aug-16,M67,126
15-Aug-16,M1,2
15-Aug-16,M24,756
15-Aug-16,M19,288
15-Aug-16,M63,2
15-Aug-16,M74,1
15-Aug-16,M6,139
15-Aug-16,M99,1
15-Aug-16,M73,84
15-Aug-16,M94,4
15-Aug-16,M103,1
15-Aug-16,M28,52
15-Aug-16,M17,55
15-Aug-16,M89,10
15-Aug-16,M44,1
15-Aug-16,M13,23
15-Aug-16,M59,1
15-Aug-16,M52,3
15-Aug-16,M105,3
15-Aug-16,M2,3
15-Aug-16,M75,7
15-Aug-16,M7,10
15-Aug-16,M40,73
15-Aug-16,M53,18
15-Aug-16,M96,45
15-Aug-16,M21,44
15-Aug-16,M39,8
15-Aug-16,M109,15
15-Aug-16,M11,177
15-Aug-16,M123,32
15-Aug-16,M64,47
14-Aug-16,M27,1
14-Aug-16,M72,21
14-Aug-16,M67,99
14-Aug-16,M112,27
14-Aug-16,M76,10
14-Aug-16,M90,47
14-Aug-16,M81,1
14-Aug-16,M8,214
14-Aug-16,M18,4296
14-Aug-16,M50,3
14-Aug-16,M118,1
14-Aug-16,M52,2
14-Aug-16,M45,3
14-Aug-16,M124,1
14-Aug-16,M37,1
14-Aug-16,M39,12
14-Aug-16,M32,41
14-Aug-16,M36,3
14-Aug-16,M85,1
14-Aug-16,M107,9
14-Aug-16,M61,1
14-Aug-16,M105,4
14-Aug-16,M9,14
14-Aug-16,M13,18
14-Aug-16,M71,8
14-Aug-16,M20,400
14-Aug-16,M88,3
14-Aug-16,M69,2
14-Aug-16,M31,35
14-Aug-16,M92,4
14-Aug-16,M66,79
14-Aug-16,M122,1
14-Aug-16,M22,516
14-Aug-16,M100,50
14-Aug-16,M2,5
14-Aug-16,M86,1
14-Aug-16,M97,1
14-Aug-16,M64,45
14-Aug-16,M108,8
14-Aug-16,M126,1
14-Aug-16,M75,2
14-Aug-16,M95,2
14-Aug-16,M87,5
14-Aug-16,M116,3
14-Aug-16,M65,46
14-Aug-16,M35,1
14-Aug-16,M49,1
14-Aug-16,M28,42
14-Aug-16,M121,5
14-Aug-16,M41,102
14-Aug-16,M4,497
14-Aug-16,M96,37
14-Aug-16,M117,23
14-Aug-16,M120,3
14-Aug-16,M70,1
14-Aug-16,M7,14
14-Aug-16,M40,59
14-Aug-16,M79,98
14-Aug-16,M68,7
14-Aug-16,M77,213
14-Aug-16,M15,33
14-Aug-16,M89,7
14-Aug-16,M21,11
14-Aug-16,M93,15
14-Aug-16,M11,173
14-Aug-16,M53,14
14-Aug-16,M51,16
14-Aug-16,M16,378
14-Aug-16,M73,71
14-Aug-16,M1,1
14-Aug-16,M5,27
14-Aug-16,M17,58
14-Aug-16,M74,1
14-Aug-16,M6,134
14-Aug-16,M123,37
14-Aug-16,M99,1
14-Aug-16,M24,700
14-Aug-16,M19,432
14-Aug-16,M56,1
14-Aug-16,M94,1
14-Aug-16,M63,3
14-Aug-16,M10,59
14-Aug-16,M55,1
14-Aug-16,M82,57
14-Aug-16,M101,1
14-Aug-16,M30,5
14-Aug-16,M104,1
14-Aug-16,M109,13
14-Aug-16,M23,1781
14-Aug-16,M62,9
14-Aug-16,M91,25
14-Aug-16,M25,810
14-Aug-16,M48,13
14-Aug-16,M57,3
14-Aug-16,M38,1
13-Aug-16,M51,4
13-Aug-16,M68,2
13-Aug-16,M75,2
13-Aug-16,M10,59
13-Aug-16,M57,4
13-Aug-16,M11,190
13-Aug-16,M40,57
13-Aug-16,M126,7
13-Aug-16,M86,4
13-Aug-16,M96,41
13-Aug-16,M15,37
13-Aug-16,M82,74
13-Aug-16,M71,5
13-Aug-16,M123,34
13-Aug-16,M99,2
13-Aug-16,M62,7
13-Aug-16,M109,10
13-Aug-16,M56,1
13-Aug-16,M1,1
13-Aug-16,M122,2
13-Aug-16,M6,123
13-Aug-16,M117,14
13-Aug-16,M127,2
13-Aug-16,M50,1
13-Aug-16,M7,10
13-Aug-16,M108,4
13-Aug-16,M17,48
13-Aug-16,M88,1
13-Aug-16,M64,38
13-Aug-16,M61,2
13-Aug-16,M21,22
13-Aug-16,M44,3
13-Aug-16,M19,342
13-Aug-16,M66,120
13-Aug-16,M77,232
13-Aug-16,M16,376
13-Aug-16,M18,4016
13-Aug-16,M4,572
13-Aug-16,M73,62
13-Aug-16,M53,18
13-Aug-16,M94,3
13-Aug-16,M100,60
13-Aug-16,M105,5
13-Aug-16,M90,32
13-Aug-16,M89,6
13-Aug-16,M92,1
13-Aug-16,M79,106
13-Aug-16,M41,98
13-Aug-16,M24,602
13-Aug-16,M120,2
13-Aug-16,M23,1963
13-Aug-16,M93,14
13-Aug-16,M81,1
13-Aug-16,M22,504
13-Aug-16,M31,33
13-Aug-16,M72,23
13-Aug-16,M87,8
13-Aug-16,M52,2
13-Aug-16,M48,3
13-Aug-16,M119,3
13-Aug-16,M26,1
13-Aug-16,M116,1
13-Aug-16,M112,30
13-Aug-16,M28,42
13-Aug-16,M121,1
13-Aug-16,M45,5
13-Aug-16,M43,1
13-Aug-16,M27,3
13-Aug-16,M37,1
13-Aug-16,M25,990
13-Aug-16,M76,5
13-Aug-16,M115,1
13-Aug-16,M8,236
13-Aug-16,M2,8
13-Aug-16,M20,370
13-Aug-16,M107,14
13-Aug-16,M32,48
13-Aug-16,M9,17
13-Aug-16,M95,4
13-Aug-16,M36,1
13-Aug-16,M13,18
13-Aug-16,M65,33
13-Aug-16,M91,16
13-Aug-16,M67,128
13-Aug-16,M5,29
13-Aug-16,M69,1
13-Aug-16,M30,4
13-Aug-16,M85,3
13-Aug-16,M39,7
13-Aug-16,M63,5
12-Aug-16,M5,23
12-Aug-16,M69,2
12-Aug-16,M100,41
12-Aug-16,M73,61
12-Aug-16,M59,1
12-Aug-16,M70,2
12-Aug-16,M56,2
12-Aug-16,M96,49
12-Aug-16,M82,67
12-Aug-16,M57,6
12-Aug-16,M94,4
12-Aug-16,M95,4
12-Aug-16,M107,10
12-Aug-16,M123,22
12-Aug-16,M31,32
12-Aug-16,M79,105
12-Aug-16,M76,9
12-Aug-16,M62,4
12-Aug-16,M93,4
12-Aug-16,M117,10
12-Aug-16,M77,189
12-Aug-16,M99,3
12-Aug-16,M45,10
12-Aug-16,M108,9
12-Aug-16,M20,330
12-Aug-16,M115,2
12-Aug-16,M112,11
12-Aug-16,M35,2
12-Aug-16,M44,2
12-Aug-16,M51,13
12-Aug-16,M15,37
12-Aug-16,M89,9
12-Aug-16,M92,1
12-Aug-16,M71,4
12-Aug-16,M19,405
12-Aug-16,M36,1
12-Aug-16,M25,810
12-Aug-16,M80,3
12-Aug-16,M8,196
12-Aug-16,M10,53
12-Aug-16,M24,770
12-Aug-16,M97,3
12-Aug-16,M53,11
12-Aug-16,M68,1
12-Aug-16,M119,2
12-Aug-16,M41,118
12-Aug-16,M116,5
12-Aug-16,M21,33
12-Aug-16,M126,7
12-Aug-16,M6,146
12-Aug-16,M86,2
12-Aug-16,M40,76
12-Aug-16,M64,41
12-Aug-16,M104,1
12-Aug-16,M90,35
12-Aug-16,M23,1794
12-Aug-16,M113,1
12-Aug-16,M28,40
12-Aug-16,M37,1
12-Aug-16,M30,6
12-Aug-16,M72,35
12-Aug-16,M38,1
12-Aug-16,M88,1
12-Aug-16,M1,1
12-Aug-16,M17,54
12-Aug-16,M48,6
12-Aug-16,M22,456
12-Aug-16,M118,1
12-Aug-16,M49,1
12-Aug-16,M2,7
12-Aug-16,M63,2
12-Aug-16,M39,15
12-Aug-16,M18,3968
12-Aug-16,M32,33
12-Aug-16,M85,1
12-Aug-16,M52,2
12-Aug-16,M60,1
12-Aug-16,M13,22
12-Aug-16,M109,14
12-Aug-16,M127,1
12-Aug-16,M16,412
12-Aug-16,M66,124
12-Aug-16,M91,19
12-Aug-16,M67,115
12-Aug-16,M11,181
12-Aug-16,M4,587
12-Aug-16,M7,13
12-Aug-16,M75,4
12-Aug-16,M87,5
12-Aug-16,M9,8
12-Aug-16,M65,43
11-Aug-16,M119,3
11-Aug-16,M105,1
11-Aug-16,M32,41
11-Aug-16,M6,153
11-Aug-16,M9,11
11-Aug-16,M50,5
11-Aug-16,M72,20
11-Aug-16,M115,4
11-Aug-16,M66,98
11-Aug-16,M69,3
11-Aug-16,M39,14
11-Aug-16,M120,2
11-Aug-16,M43,2
11-Aug-16,M112,21
11-Aug-16,M52,1
11-Aug-16,M7,12
11-Aug-16,M20,470
11-Aug-16,M48,3
11-Aug-16,M26,1
11-Aug-16,M30,8
11-Aug-16,M16,408
11-Aug-16,M1,2
11-Aug-16,M63,3
11-Aug-16,M80,1
11-Aug-16,M118,1
11-Aug-16,M18,4176
11-Aug-16,M36,1
11-Aug-16,M11,201
11-Aug-16,M87,8
11-Aug-16,M59,1
11-Aug-16,M13,30
11-Aug-16,M85,3
11-Aug-16,M91,15
11-Aug-16,M124,1
11-Aug-16,M121,4
11-Aug-16,M109,11
11-Aug-16,M31,32
11-Aug-16,M71,6
11-Aug-16,M108,8
11-Aug-16,M92,1
11-Aug-16,M117,12
11-Aug-16,M21,22
11-Aug-16,M127,2
11-Aug-16,M64,45
11-Aug-16,M22,672
11-Aug-16,M122,1
11-Aug-16,M25,1035
11-Aug-16,M76,8
11-Aug-16,M17,39
11-Aug-16,M40,62
11-Aug-16,M116,5
11-Aug-16,M97,1
11-Aug-16,M67,114
11-Aug-16,M75,4
11-Aug-16,M73,61
11-Aug-16,M101,1
11-Aug-16,M65,38
11-Aug-16,M28,46
11-Aug-16,M61,2
11-Aug-16,M88,1
11-Aug-16,M94,1
11-Aug-16,M86,1
11-Aug-16,M23,2314
11-Aug-16,M41,121
11-Aug-16,M51,2
11-Aug-16,M53,24
11-Aug-16,M4,591
11-Aug-16,M89,16
11-Aug-16,M24,952
11-Aug-16,M90,30
11-Aug-16,M57,3
11-Aug-16,M5,30
11-Aug-16,M10,66
11-Aug-16,M8,235
11-Aug-16,M126,4
11-Aug-16,M123,30
11-Aug-16,M77,199
11-Aug-16,M68,3
11-Aug-16,M62,17
11-Aug-16,M45,6
11-Aug-16,M95,3
11-Aug-16,M15,31
11-Aug-16,M56,4
11-Aug-16,M19,378
11-Aug-16,M96,51
11-Aug-16,M79,98
11-Aug-16,M99,1
11-Aug-16,M107,6
11-Aug-16,M93,14
11-Aug-16,M100,63
11-Aug-16,M2,7
11-Aug-16,M81,1
11-Aug-16,M82,56
10-Aug-16,M7,8
10-Aug-16,M59,1
10-Aug-16,M86,2
10-Aug-16,M82,83
10-Aug-16,M53,17
10-Aug-16,M100,55
10-Aug-16,M92,1
10-Aug-16,M19,468
10-Aug-16,M38,1
10-Aug-16,M99,2
10-Aug-16,M96,39
10-Aug-16,M73,62
10-Aug-16,M24,714
10-Aug-16,M21,33
10-Aug-16,M103,1
10-Aug-16,M127,3
10-Aug-16,M62,12
10-Aug-16,M71,3
10-Aug-16,M23,2028
10-Aug-16,M126,6
10-Aug-16,M117,16
10-Aug-16,M123,28
10-Aug-16,M15,25
10-Aug-16,M79,83
10-Aug-16,M70,1
10-Aug-16,M18,3600
10-Aug-16,M108,4
10-Aug-16,M10,40
10-Aug-16,M97,2
10-Aug-16,M75,1
10-Aug-16,M107,14
10-Aug-16,M77,192
10-Aug-16,M22,540
10-Aug-16,M95,3
10-Aug-16,M57,3
10-Aug-16,M89,10
10-Aug-16,M66,92
10-Aug-16,M20,380
10-Aug-16,M85,3
10-Aug-16,M68,6
10-Aug-16,M93,7
10-Aug-16,M64,47
10-Aug-16,M76,4
10-Aug-16,M8,171
10-Aug-16,M48,5
10-Aug-16,M115,2
10-Aug-16,M51,10
10-Aug-16,M26,2
10-Aug-16,M9,7
10-Aug-16,M5,27
10-Aug-16,M4,614
10-Aug-16,M41,106
10-Aug-16,M31,27
10-Aug-16,M44,1
10-Aug-16,M36,2
10-Aug-16,M94,1
10-Aug-16,M116,11
10-Aug-16,M45,5
10-Aug-16,M90,31
10-Aug-16,M81,1
10-Aug-16,M32,32
10-Aug-16,M87,3
10-Aug-16,M120,5
10-Aug-16,M17,61
10-Aug-16,M16,395
10-Aug-16,M11,165
10-Aug-16,M58,1
10-Aug-16,M72,40
10-Aug-16,M13,32
10-Aug-16,M2,4
10-Aug-16,M65,42
10-Aug-16,M25,795
10-Aug-16,M39,11
10-Aug-16,M52,2
10-Aug-16,M28,52
10-Aug-16,M40,71
10-Aug-16,M30,5
10-Aug-16,M6,140
10-Aug-16,M105,4
10-Aug-16,M43,2
10-Aug-16,M63,2
10-Aug-16,M121,1
10-Aug-16,M112,5
10-Aug-16,M119,3
10-Aug-16,M67,105
10-Aug-16,M109,8
10-Aug-16,M91,15
10-Aug-16,M69,2
09-Aug-16,M32,36
09-Aug-16,M36,4
09-Aug-16,M61,1
09-Aug-16,M4,706
09-Aug-16,M100,63
09-Aug-16,M127,2
09-Aug-16,M39,11
09-Aug-16,M107,9
09-Aug-16,M15,33
09-Aug-16,M30,3
09-Aug-16,M70,3
09-Aug-16,M56,1
09-Aug-16,M41,103
09-Aug-16,M120,1
09-Aug-16,M108,15
09-Aug-16,M27,2
09-Aug-16,M122,1
09-Aug-16,M118,2
09-Aug-16,M45,3
09-Aug-16,M87,8
09-Aug-16,M31,28
09-Aug-16,M76,7
09-Aug-16,M69,1
09-Aug-16,M79,96
09-Aug-16,M105,3
09-Aug-16,M91,17
09-Aug-16,M126,2
09-Aug-16,M7,9
09-Aug-16,M95,1
09-Aug-16,M90,40
09-Aug-16,M13,21
09-Aug-16,M62,12
09-Aug-16,M23,2327
09-Aug-16,M20,480
09-Aug-16,M117,17
09-Aug-16,M44,2
09-Aug-16,M99,2
09-Aug-16,M80,2
09-Aug-16,M66,113
09-Aug-16,M81,1
09-Aug-16,M119,3
09-Aug-16,M85,1
09-Aug-16,M28,44
09-Aug-16,M72,31
09-Aug-16,M86,2
09-Aug-16,M5,30
09-Aug-16,M115,4
09-Aug-16,M18,3632
09-Aug-16,M71,7
09-Aug-16,M9,14
09-Aug-16,M17,67
09-Aug-16,M68,3
09-Aug-16,M1,3
09-Aug-16,M16,446
09-Aug-16,M40,69
09-Aug-16,M109,11
09-Aug-16,M24,798
09-Aug-16,M6,144
09-Aug-16,M48,9
09-Aug-16,M98,1
09-Aug-16,M88,1
09-Aug-16,M57,5
09-Aug-16,M11,200
09-Aug-16,M22,708
09-Aug-16,M93,5
09-Aug-16,M51,7
09-Aug-16,M65,39
09-Aug-16,M75,5
09-Aug-16,M73,45
09-Aug-16,M96,47
09-Aug-16,M123,24
09-Aug-16,M8,200
09-Aug-16,M89,11
09-Aug-16,M67,122
09-Aug-16,M84,1
09-Aug-16,M77,230
09-Aug-16,M50,1
09-Aug-16,M59,1
09-Aug-16,M10,65
09-Aug-16,M82,74
09-Aug-16,M49,1
09-Aug-16,M116,4
09-Aug-16,M94,1
09-Aug-16,M21,33
09-Aug-16,M64,49
09-Aug-16,M121,3
09-Aug-16,M2,4
09-Aug-16,M25,1005
09-Aug-16,M63,2
09-Aug-16,M53,20
09-Aug-16,M19,414
08-Aug-16,M67,134
08-Aug-16,M50,1
08-Aug-16,M35,2
08-Aug-16,M39,15
08-Aug-16,M40,83
08-Aug-16,M116,5
08-Aug-16,M98,1
08-Aug-16,M10,61
08-Aug-16,M44,1
08-Aug-16,M7,9
08-Aug-16,M52,2
08-Aug-16,M91,27
08-Aug-16,M26,1
08-Aug-16,M109,9
08-Aug-16,M13,28
08-Aug-16,M123,20
08-Aug-16,M87,13
08-Aug-16,M37,1
08-Aug-16,M16,446
08-Aug-16,M21,22
08-Aug-16,M6,135
08-Aug-16,M22,528
08-Aug-16,M11,213
08-Aug-16,M71,4
08-Aug-16,M77,196
08-Aug-16,M82,84
08-Aug-16,M64,54
08-Aug-16,M20,440
08-Aug-16,M105,3
08-Aug-16,M120,1
08-Aug-16,M2,6
08-Aug-16,M73,53
08-Aug-16,M25,975
08-Aug-16,M85,2
08-Aug-16,M115,1
08-Aug-16,M48,3
08-Aug-16,M88,2
08-Aug-16,M65,42
08-Aug-16,M9,14
08-Aug-16,M111,1
08-Aug-16,M24,784
08-Aug-16,M126,4
08-Aug-16,M81,1
08-Aug-16,M69,2
08-Aug-16,M28,63
08-Aug-16,M78,1
08-Aug-16,M121,1
08-Aug-16,M68,4
08-Aug-16,M56,2
08-Aug-16,M63,1
08-Aug-16,M75,5
08-Aug-16,M17,55
08-Aug-16,M93,1
08-Aug-16,M119,2
08-Aug-16,M15,21
08-Aug-16,M122,3
08-Aug-16,M38,3
08-Aug-16,M66,94
08-Aug-16,M27,1
08-Aug-16,M127,2
08-Aug-16,M59,2
08-Aug-16,M18,3552
08-Aug-16,M107,6
08-Aug-16,M72,24
08-Aug-16,M57,4
08-Aug-16,M112,7
08-Aug-16,M5,22
08-Aug-16,M60,2
08-Aug-16,M51,10
08-Aug-16,M96,52
08-Aug-16,M99,3
08-Aug-16,M36,3
08-Aug-16,M61,1
08-Aug-16,M76,12
08-Aug-16,M70,2
08-Aug-16,M97,4
08-Aug-16,M4,714
